"Kazakh--Russian bilingual dictionary: add 500 adjectives (4)", "Add 500 adjectives to the Kazakh--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Russian bilingual dictionary: add 50 adverbs", "Add 50 adverbs to the Kazakh--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 nouns (1)", "Add 500 nouns to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 nouns (2)", "Add 500 nouns to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 nouns (3)", "Add 500 nouns to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 nouns (4)", "Add 500 nouns to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 verbs (1)", "Add 500 verbs to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 verbs (2)", "Add 500 verbs to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 verbs (3)", "Add 500 verbs to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 verbs (4)", "Add 500 verbs to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 adjectives (1)", "Add 500 adjectives to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 adjectives (2)", "Add 500 adjectives to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 adjectives (3)", "Add 500 adjectives to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 500 adjectives (4)", "Add 500 adjectives to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kazakh--Kyrgyz bilingual dictionary: add 50 adverbs", "Add 50 adverbs to the Kazakh--Kyrgyz <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 nouns (1)", "Add 500 nouns to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 nouns (2)", "Add 500 nouns to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 nouns (3)", "Add 500 nouns to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 nouns (4)", "Add 500 nouns to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 verbs (1)", "Add 500 verbs to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 verbs (2)", "Add 500 verbs to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 verbs (3)", "Add 500 verbs to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 verbs (4)", "Add 500 verbs to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 adjectives (1)", "Add 500 adjectives to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 adjectives (2)", "Add 500 adjectives to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 adjectives (3)", "Add 500 adjectives to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 500 adjectives (4)", "Add 500 adjectives to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Kyrgyz--Russian bilingual dictionary: add 50 adverbs", "Add 50 adverbs to the Kyrgyz--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 nouns (1)", "Add 500 nouns to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 nouns (2)", "Add 500 nouns to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 nouns (3)", "Add 500 nouns to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 nouns (4)", "Add 500 nouns to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 verbs (1)", "Add 500 verbs to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 verbs (2)", "Add 500 verbs to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 verbs (3)", "Add 500 verbs to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 verbs (4)", "Add 500 verbs to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Mongolian lexicon: add 500 adjectives (1)", "Add 500 adjectives to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Mongolian lexicon: add 500 adjectives (2)", "Add 500 adjectives to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Mongolian lexicon: add 500 adjectives (3)", "Add 500 adjectives to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Mongolian lexicon: add 500 adjectives (4)", "Add 500 adjectives to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Mongolian lexicon: add 50 adverbs", "Add 50 adverbs to the Mongolian lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>, avoiding compositional forms of verbs and nouns.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 nouns (1)", "Add 500 nouns to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 nouns (2)", "Add 500 nouns to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 nouns (3)", "Add 500 nouns to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 nouns (4)", "Add 500 nouns to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 verbs (1)", "Add 500 verbs to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 verbs (2)", "Add 500 verbs to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 verbs (3)", "Add 500 verbs to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 verbs (4)", "Add 500 verbs to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad lexicon: add 500 adjectives (1)", "Add 500 adjectives to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Buriad lexicon: add 500 adjectives (2)", "Add 500 adjectives to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Buriad lexicon: add 500 adjectives (3)", "Add 500 adjectives to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Buriad lexicon: add 500 adjectives (4)", "Add 500 adjectives to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>.", "24", "ftyers", "Hard", "Code", ""
"Buriad lexicon: add 50 adverbs", "Add 50 adverbs to the Buriad lexicon in <a href="http://wiki.apertium.org/wiki/lexc">lexc</a>, avoiding compositional forms of verbs and nouns.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 nouns (1)", "Add 500 nouns to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 nouns (2)", "Add 500 nouns to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 nouns (3)", "Add 500 nouns to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 nouns (4)", "Add 500 nouns to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 verbs (1)", "Add 500 verbs to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 verbs (2)", "Add 500 verbs to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 verbs (3)", "Add 500 verbs to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 verbs (4)", "Add 500 verbs to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 adjectives (1)", "Add 500 adjectives to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 adjectives (2)", "Add 500 adjectives to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 adjectives (3)", "Add 500 adjectives to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 500 adjectives (4)", "Add 500 adjectives to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Mongolian bilingual dictionary: add 50 adverbs", "Add 50 adverbs to the Buriad--Mongolian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 nouns (1)", "Add 500 nouns to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 nouns (2)", "Add 500 nouns to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 nouns (3)", "Add 500 nouns to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 nouns (4)", "Add 500 nouns to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 verbs (1)", "Add 500 verbs to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 verbs (2)", "Add 500 verbs to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 verbs (3)", "Add 500 verbs to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 verbs (4)", "Add 500 verbs to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 adjectives (1)", "Add 500 adjectives to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 adjectives (2)", "Add 500 adjectives to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 adjectives (3)", "Add 500 adjectives to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 500 adjectives (4)", "Add 500 adjectives to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Buriad--Russian bilingual dictionary: add 50 adverbs", "Add 50 adverbs to the Buriad--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 nouns (1)", "Add 500 nouns to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 nouns (2)", "Add 500 nouns to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 nouns (3)", "Add 500 nouns to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 nouns (4)", "Add 500 nouns to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 verbs (1)", "Add 500 verbs to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 verbs (2)", "Add 500 verbs to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 verbs (3)", "Add 500 verbs to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 verbs (4)", "Add 500 verbs to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 adjectives (1)", "Add 500 adjectives to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 adjectives (2)", "Add 500 adjectives to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 adjectives (3)", "Add 500 adjectives to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 500 adjectives (4)", "Add 500 adjectives to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
"Altay--Russian bilingual dictionary: add 50 adverbs", "Add 50 adverbs to the Altay--Russian <a href="http://wiki.apertium.org/wiki/bidix">bidix</a>.", "24", "ftyers, jnw", "Hard", "Code", ""
